848.46    905.76
862.66    966.61
679.32    550.27
896.22    561.86
151.13    626.29
37.42    959.39
570.43    728.47
516.10    370.19
511.20    539.56
946.27    972.41
999.61    317.56
818.57    523.98
262.99    843.87
975.92    347.55
782.04    736.77
123.92    775.68
413.65    635.41
391.65    836.65
819.34    246.84
321.36    671.29
569.28    639.07
