89.31    898.45
163.88    473.70
116.26    522.91
392.63    317.37
553.27    402.50
450.54    683.44
597.88    772.73
186.36    774.60
785.68    66.93
950.27    585.56
850.68    225.88
975.76    211.94
356.09    365.55
840.93    682.10
329.07    45.13
366.33    122.87
199.37    605.89
581.93    646.57
183.08    366.05
652.89    315.56
558.42    987.42
463.63    564.93
262.10    64.38
226.03    152.42
972.11    665.35
69.38    958.63
42.61    998.06
106.25    233.56
696.05    173.41
888.20    682.48
34.99    122.40
981.69    991.56
598.19    567.27
680.09    720.99
369.77    785.50
619.58    31.79
881.15    340.85
880.46    133.39
603.41    585.60
470.59    582.24
181.94    281.84
251.58    139.86
110.38    607.42
335.76    585.32
238.75    896.33
272.46    234.51
562.19    216.51
127.95    804.68
415.08    66.64
242.85    937.10
261.53    336.70
134.64    69.78
129.20    155.02
295.80    961.14
285.68    533.22
552.33    807.14
604.78    776.20
370.97    782.17
661.03    286.95
7.56    284.15
634.36    629.74
72.30    988.53
874.00    990.10
383.07    937.66
221.56    262.84
597.87    613.09
173.05    635.81
739.49    29.46
841.00    68.05
560.79    830.27
631.26    222.29
855.98    599.83
46.89    314.69
134.62    466.92
463.60    723.02
345.64    342.31
530.82    340.61
769.43    106.55
307.52    556.49
887.90    966.38
883.29    719.18
410.53    536.49
988.63    290.57
335.13    311.30
62.47    560.76
688.08    29.50
133.06    858.75
816.84    595.10
362.17    321.25
580.60    423.77
612.36    376.37
52.39    925.85
991.55    130.45
7.38    62.87
917.16    911.85
976.23    86.31
842.01    891.85
635.58    113.84
324.35    324.47
591.69    980.75
918.98    516.58
524.73    152.08
351.96    197.47
359.05    356.89
260.94    958.21
99.96    319.76
811.85    667.78
202.90    241.70
833.32    670.89
258.27    948.08
104.33    849.23
275.35    991.02
86.73    695.01
490.18    744.51
953.09    567.17
915.32    423.01
161.46    638.07
686.16    807.15
346.51    718.34
322.49    694.59
416.70    441.00
278.63    873.68
247.14    369.93
44.53    796.00
913.20    919.32
172.57    891.35
410.45    146.02
902.01    536.39
601.76    240.66
508.88    405.14
342.44    923.77
310.73    300.07
351.97    352.59
4.67    982.35
383.14    186.29
622.16    675.67
414.70    525.33
877.18    792.14
579.23    329.88
584.86    124.34
253.43    152.25
333.51    295.88
726.01    391.31
195.96    937.99
53.43    644.00
575.55    493.48
911.70    578.47
950.11    312.32
162.79    310.53
39.47    930.49
397.65    928.46
686.73    642.48
846.32    936.15
858.94    345.87
309.79    506.60
609.50    838.03
638.69    63.68
442.55    978.62
720.52    540.02
825.41    189.79
27.70    732.84
737.58    531.67
173.35    976.93
305.95    12.12
147.99    50.14
184.99    144.19
254.76    400.86
819.73    861.72
784.94    84.84
138.75    136.58
334.30    593.91
242.05    706.47
416.12    752.08
782.79    240.38
824.71    177.59
376.55    881.75
486.20    487.76
651.92    334.83
741.31    247.95
415.23    66.66
390.52    548.09
141.60    812.40
869.11    132.52
20.91    853.73
452.00    207.02
479.29    122.95
105.80    442.30
255.35    633.70
315.46    900.07
549.37    982.15
608.58    488.43
189.87    54.62
830.64    686.69
387.26    940.67
966.18    36.99
44.55    68.68
259.42    579.95
491.75    457.93
433.26    872.66
973.34    845.22
843.24    766.60
564.51    214.19
718.54    597.86
803.24    259.72
89.64    157.80
409.74    554.04
912.49    980.84
609.93    864.89
378.46    299.74
558.20    968.00
581.03    619.52
831.21    386.81
993.53    878.25
106.01    508.35
306.66    710.14
327.12    727.03
400.93    743.89
356.79    519.44
104.48    10.21
165.12    922.83
440.17    966.11
205.36    529.80
467.13    435.80
529.91    250.28
751.98    931.12
131.69    664.28
941.40    256.52
877.32    646.97
973.52    558.41
427.60    880.60
474.43    552.09
865.02    543.64
748.70    32.01
294.20    469.30
298.71    786.95
276.91    708.13
6.70    506.01
973.81    833.86
143.09    704.23
470.03    958.07
386.08    653.44
541.70    712.89
123.89    875.04
452.99    52.88
610.40    13.01
633.21    481.68
619.36    803.08
110.58    758.10
470.50    924.48
122.18    648.87
568.87    720.61
859.80    516.93
719.51    551.45
19.98    640.57
274.15    874.18
965.00    911.75
898.43    904.18
438.63    194.22
144.78    79.02
862.90    180.70
120.28    495.53
972.35    397.37
141.31    105.34
269.28    260.83
20.94    300.18
236.02    240.57
86.36    628.90
884.88    345.98
952.07    288.04
