925.59    875.52
155.81    867.08
328.37    277.85
399.73    671.02
376.73    61.91
402.41    482.26
221.50    380.92
853.23    886.65
518.89    608.32
950.40    833.77
206.27    593.56
535.39    551.65
998.26    794.66
54.43    79.84
290.30    435.50
659.55    531.53
972.60    503.81
114.60    925.92
498.62    235.03
665.89    870.35
945.16    978.60
173.43    73.05
158.65    547.94
250.94    209.54
509.01    270.11
683.57    260.98
436.22    451.34
547.40    84.91
821.79    871.32
222.67    871.77
935.37    535.43
73.20    682.13
599.08    898.76
963.24    10.20
849.59    913.22
358.35    76.19
179.95    987.25
367.37    287.05
794.51    734.02
827.72    553.56
920.95    2.74
837.72    159.08
38.93    695.97
285.00    769.45
108.76    425.66
769.03    280.82
222.91    922.45
550.40    815.80
757.44    657.14
339.07    218.00
926.27    960.91
268.51    556.97
437.30    500.48
148.03    806.33
805.35    492.30
785.02    378.06
12.96    61.99
443.76    789.60
825.23    70.23
821.91    924.14
471.49    188.66
287.32    372.49
775.50    539.90
